id	sym	DMSO_1	DMSO_2	JQ1_1	JQ1_2
ENSG00000047249	ATP6V1H	1501	1436	1278	1553
ENSG00000047315	POLR2B	7691	8055	6995	7668
ENSG00000047346	FAM214A	353	338	642	724
ENSG00000047365	ARAP2	184	208	229	293
ENSG00000047410	TPR	9092	9437	10665	11194
ENSG00000047457	CP	1	1	1	0
ENSG00000047578	KIAA0556	405	438	741	769
ENSG00000047579	DTNBP1	896	924	912	968
ENSG00000047597	XK	2378	2345	2451	2958
ENSG00000047617	ANO2	0	1	0	0
ENSG00000047621	C12orf4	658	682	577	654
ENSG00000047634	SCML1	0	0	1	0
ENSG00000047644	WWC3	322	385	78	93
ENSG00000047648	ARHGAP6	2544	2582	1135	1248
ENSG00000047662	FAM184B	3	3	2	3
ENSG00000047849	MAP4	7630	7573	6666	7233
ENSG00000047932	GOPC	1537	1662	1562	1981
ENSG00000047936	ROS1	1	1	0	0
ENSG00000048028	USP28	1039	1205	1621	1776
ENSG00000048052	HDAC9	649	678	396	516
ENSG00000048140	TSPAN17	1664	1642	999	1126
ENSG00000048162	NOP16	2552	2814	802	901
ENSG00000048342	CC2D2A	65	73	7	13
ENSG00000048392	RRM2B	1066	1098	1500	1985
ENSG00000048405	ZNF800	923	987	1324	1469
ENSG00000048462	TNFRSF17	0	1	0	0
ENSG00000048471	SNX29	347	332	771	859
ENSG00000048540	LMO3	9	18	1	3
ENSG00000048544	MRPS10	2695	2841	2331	2751
ENSG00000048649	RSF1	2502	2548	2778	3285
ENSG00000048707	VPS13D	2101	1918	1563	1706
ENSG00000048740	CELF2	10512	10619	5189	6186
ENSG00000048828	FAM120A	3739	3729	2854	3347
ENSG00000048991	R3HDM1	3384	3427	2825	2950
ENSG00000049089	COL9A2	22	25	2	3
ENSG00000049130	KITLG	4	2	6	1
ENSG00000049167	ERCC8	601	628	310	326
ENSG00000049192	ADAMTS6	40	44	28	19
ENSG00000049239	H6PD	463	369	2077	2222
ENSG00000049245	VAMP3	1851	1967	2071	2278
ENSG00000049246	PER3	1727	1714	758	910
ENSG00000049247	UTS2	8	6	0	0
ENSG00000049249	TNFRSF9	16	11	44	56
ENSG00000049323	LTBP1	1199	1167	660	742
ENSG00000049449	RCN1	1162	1185	642	636
ENSG00000049540	ELN	0	0	0	1
ENSG00000049541	RFC2	3614	3712	3376	3598
ENSG00000049618	ARID1B	1856	1814	1691	1950
ENSG00000049656	CLPTM1L	5806	5805	4569	5032
ENSG00000049759	NEDD4L	2242	2162	1516	1547
ENSG00000049768	FOXP3	5	5	12	5
ENSG00000049769	PPP1R3F	37	39	45	69
ENSG00000049860	HEXB	1993	2038	2986	3321
ENSG00000049883	PTCD2	1028	1088	629	779
ENSG00000050030	KIAA2022	2	0	0	0
ENSG00000050130	JKAMP	727	794	690	821
ENSG00000050165	DKK3	2	0	3	1
ENSG00000050327	ARHGEF5	1	2	0	0
ENSG00000050344	NFE2L3	694	729	284	262
ENSG00000050393	MCUR1	2005	2109	2157	2319
ENSG00000050405	LIMA1	1363	1404	1949	2135
ENSG00000050426	LETMD1	2128	2059	1657	1944
ENSG00000050438	SLC4A8	20	33	510	522
ENSG00000050555	LAMC3	2	6	2	0
ENSG00000050628	PTGER3	2317	2434	1306	1434
ENSG00000050730	TNIP3	0	3	0	2
ENSG00000050748	MAPK9	1556	1626	1148	1198
ENSG00000050767	COL23A1	907	900	306	373
ENSG00000050820	BCAR1	617	626	1040	1172
ENSG00000051009	FAM160A2	766	761	1169	1357
ENSG00000051108	HERPUD1	1077	722	707	736
ENSG00000051128	HOMER3	54	61	23	19
ENSG00000051180	RAD51	1190	1169	993	1138
ENSG00000051341	POLQ	820	818	964	1089
ENSG00000051382	PIK3CB	2543	2567	1517	1603
ENSG00000051523	CYBA	2299	2249	2021	2192
ENSG00000051596	THOC3	398	411	221	254
ENSG00000051620	HEBP2	1392	1498	801	838
ENSG00000051825	MPHOSPH9	1288	1397	2205	2420
ENSG00000052126	PLEKHA5	861	864	881	900
ENSG00000052344	PRSS8	114	112	13	19
ENSG00000052723	SIKE1	1838	2040	1371	1644
ENSG00000052749	RRP12	2126	2025	1310	1490
ENSG00000052795	FNIP2	1275	1186	1557	1815
ENSG00000052802	MSMO1	1393	1364	1112	1190
ENSG00000052841	TTC17	1859	2023	2320	2367
ENSG00000052850	ALX4	43	60	17	20
ENSG00000053108	FSTL4	1	1	2	4
ENSG00000053254	FOXN3	1275	1254	912	1086
ENSG00000053371	AKR7A2	1527	1465	2988	3208
ENSG00000053372	MRTO4	6373	6715	2607	3034
ENSG00000053501	USE1	366	397	285	362
ENSG00000053524	MCF2L2	63	67	52	73
ENSG00000053702	NRIP2	0	0	1	1
ENSG00000053747	LAMA3	37	45	37	31
ENSG00000053770	AP5M1	1210	1292	802	965
ENSG00000053900	ANAPC4	1536	1712	1317	1603
ENSG00000053918	KCNQ1	1	1	0	0
ENSG00000054116	TRAPPC3	2756	2917	2450	2701
ENSG00000054118	THRAP3	7579	7580	8372	9007
ENSG00000054148	PHPT1	1175	1188	1366	1539
ENSG00000054179	ENTPD2	10	7	3	1
ENSG00000054267	ARID4B	1407	1454	2283	2699
ENSG00000054277	OPN3	791	811	2455	2702
ENSG00000054282	SDCCAG8	824	855	1051	1042
ENSG00000054356	PTPRN	5	8	16	18
ENSG00000054392	HHAT	8	14	0	2
ENSG00000054523	KIF1B	2173	2112	3629	3912
ENSG00000054598	FOXC1	235	299	132	147
ENSG00000054611	TBC1D22A	488	509	608	684
ENSG00000054654	SYNE2	2	3	7	7
ENSG00000054690	PLEKHH1	298	322	393	515
ENSG00000054793	ATP9A	9	12	2	3
ENSG00000054965	FAM168A	793	790	1340	1454
ENSG00000054967	RELT	565	577	479	567
ENSG00000054983	GALC	1343	1327	754	923
ENSG00000055044	NOP58	7576	8650	5586	5691
ENSG00000055070	SZRD1	7397	7302	8566	9771
ENSG00000055118	KCNH2	9385	9219	1894	2090
ENSG00000055130	CUL1	5656	5733	3963	4303
ENSG00000055147	FAM114A2	750	697	1058	1124
ENSG00000055163	CYFIP2	11	5	43	36
ENSG00000055208	TAB2	2147	2222	3236	3464
ENSG00000055211	GINM1	454	478	478	544
ENSG00000055332	EIF2AK2	1921	1941	1371	1404
ENSG00000055483	USP36	2473	2595	1672	1976
ENSG00000055609	KMT2C	1976	1778	2761	2944
ENSG00000055732	MCOLN3	20	27	74	76
ENSG00000055917	PUM2	3332	3340	3572	4494
ENSG00000055950	MRPL43	730	682	569	608
ENSG00000055955	ITIH4	0	2	11	5
ENSG00000055957	ITIH1	1	0	0	0
ENSG00000056050	HPF1	713	783	920	965
ENSG00000056097	ZFR	5669	5845	5110	5610
ENSG00000056277	ZNF280C	250	242	702	755
ENSG00000056291	NPFFR2	2	3	1	3
ENSG00000056487	PHF21B	12	12	3	4
ENSG00000056558	TRAF1	1	3	4	2
ENSG00000056586	RC3H2	2115	2087	2693	3109
ENSG00000056736	IL17RB	185	254	20	18
ENSG00000056972	TRAF3IP2	544	547	323	378
ENSG00000056998	GYG2	499	450	223	237
ENSG00000057019	DCBLD2	535	526	511	594
ENSG00000057252	SOAT1	1853	1896	2729	3082
ENSG00000057294	PKP2	1133	1181	1560	1830
ENSG00000057468	MSH4	1	1	2	5
ENSG00000057608	GDI2	12959	13187	12319	12973
ENSG00000057657	PRDM1	112	109	329	374
ENSG00000057663	ATG5	2722	2964	3548	3999
ENSG00000057704	TMCC3	24	27	3	3
ENSG00000057757	PITHD1	4170	4377	4248	4598
ENSG00000057935	MTA3	1485	1478	1291	1261
ENSG00000058056	USP13	419	396	181	187
ENSG00000058063	ATP11B	3526	3700	3801	4089
ENSG00000058085	LAMC2	0	2	1	2
ENSG00000058091	CDK14	11	17	20	21
ENSG00000058262	SEC61A1	6089	6023	6788	7823
ENSG00000058272	PPP1R12A	2609	2728	3133	3552
ENSG00000058335	RASGRF1	4	11	18	21
ENSG00000058404	CAMK2B	2	0	0	2
ENSG00000058453	CROCC	372	392	654	737
ENSG00000058600	POLR3E	3215	3338	2215	2460
ENSG00000058668	ATP2B4	1199	1107	2233	2453
ENSG00000058673	ZC3H11A	4629	5034	5661	6521
ENSG00000058729	RIOK2	1420	1538	1158	1228
ENSG00000058799	YIPF1	736	773	782	836
ENSG00000058804	NDC1	5716	5772	3392	3949
ENSG00000058866	DGKG	0	1	0	2
ENSG00000059122	FLYWCH1	621	592	546	619
ENSG00000059145	UNKL	719	779	522	602
ENSG00000059377	TBXAS1	34	41	9	12
ENSG00000059378	PARP12	1091	1119	721	787
ENSG00000059573	ALDH18A1	3921	4023	1961	2155
ENSG00000059588	TARBP1	1292	1431	968	1123
ENSG00000059691	GATB	1059	1080	599	633
ENSG00000059728	MXD1	632	586	1204	1352
ENSG00000059758	CDK17	1261	1268	1462	1888
ENSG00000059769	DNAJC25	340	356	248	271
ENSG00000059804	SLC2A3	4936	5059	5000	5260
ENSG00000059915	PSD	70	69	52	57
ENSG00000060069	CTDP1	1248	1220	1071	1122
ENSG00000060138	YBX3	5512	5252	3210	3397
ENSG00000060140	STYK1	29	21	13	12
ENSG00000060237	WNK1	4298	4252	6254	6792
ENSG00000060303	RPS17P5	16	27	27	15
ENSG00000060339	CCAR1	4632	5176	5289	5585
ENSG00000060491	OGFR	658	748	675	759
ENSG00000060558	GNA15	1	2	3	2
ENSG00000060642	PIGV	431	432	658	782
ENSG00000060656	PTPRU	92	63	27	33
ENSG00000060688	SNRNP40	3537	3681	2544	2764
ENSG00000060749	QSER1	2670	2819	2052	2378
ENSG00000060762	MPC1	1223	1339	914	1052
ENSG00000060971	ACAA1	1153	1271	1607	1758
ENSG00000060982	BCAT1	9132	8678	2310	2886
ENSG00000061273	HDAC7	2654	2781	1435	1642
ENSG00000061337	LZTS1	1	0	1	2
ENSG00000061455	PRDM6	0	0	7	4
ENSG00000061492	WNT8A	0	0	0	1
ENSG00000061656	SPAG4	31	50	25	39
ENSG00000061676	NCKAP1	4113	4096	4667	5494
ENSG00000061794	MRPS35	3848	3886	1691	2001
ENSG00000061918	GUCY1B3	0	0	0	1
ENSG00000061936	SFSWAP	1995	2210	1937	1905
ENSG00000061938	TNK2	478	479	486	510
ENSG00000061987	MON2	900	931	1334	1533
ENSG00000062038	CDH3	0	2	0	0
ENSG00000062194	GPBP1	3775	3858	3598	4100
ENSG00000062282	DGAT2	80	91	27	32
ENSG00000062370	ZNF112	39	44	23	34
ENSG00000062485	CS	9796	9879	6146	6919
ENSG00000062524	LTK	90	86	496	617
ENSG00000062582	MRPS24	19	17	4	9
ENSG00000062598	ELMO2	510	521	892	955
ENSG00000062650	WAPL	1247	1299	1269	1414
ENSG00000062716	VMP1	4141	4161	5437	6220
ENSG00000062725	APPBP2	762	800	1666	1906
ENSG00000062822	POLD1	4051	3935	3643	4259
ENSG00000063046	EIF4B	16723	16315	9919	11329
ENSG00000063127	SLC6A16	18	12	30	27
ENSG00000063169	GLTSCR1	258	230	350	315
ENSG00000063176	SPHK2	387	386	379	433
ENSG00000063177	RPL18	18062	17539	12716	15154
ENSG00000063180	CA11	337	316	238	265
ENSG00000063241	ISOC2	1881	1865	643	700
ENSG00000063244	U2AF2	8378	8507	7343	7954
ENSG00000063245	EPN1	3445	3333	3204	3531
ENSG00000063322	MED29	1077	1131	1353	1553
ENSG00000063438	AHRR	109	129	267	317
ENSG00000063587	ZNF275	861	970	745	840
ENSG00000063601	MTMR1	1466	1500	1497	1694
ENSG00000063660	GPC1	8	12	38	46
ENSG00000063761	ADCK1	250	249	283	342
ENSG00000063854	HAGH	577	529	840	980
ENSG00000063978	RNF4	1845	1984	2072	2202
ENSG00000064012	CASP8	701	788	1298	1544
ENSG00000064042	LIMCH1	0	1	1	0
ENSG00000064102	ASUN	1915	2098	1710	1750
ENSG00000064115	TM7SF3	1541	1505	1878	1969
ENSG00000064195	DLX3	87	71	102	80
ENSG00000064199	SPA17	238	253	298	346
ENSG00000064201	TSPAN32	131	183	8	9
ENSG00000064205	WISP2	0	1	1	1
ENSG00000064225	ST3GAL6	8	8	7	11
ENSG00000064300	NGFR	2	2	14	9
ENSG00000064309	CDON	14	15	37	44
ENSG00000064313	TAF2	2315	2466	2046	2344
ENSG00000064393	HIPK2	1284	1175	909	931
ENSG00000064419	TNPO3	6042	6076	5079	5537
ENSG00000064489	BORCS8-MEF2B	0	1	1	1
ENSG00000064490	RFXANK	1401	1448	916	1046
ENSG00000064545	TMEM161A	1722	1631	898	1079
ENSG00000064547	LPAR2	98	100	98	137
ENSG00000064601	CTSA	826	866	1114	1280
ENSG00000064607	SUGP2	4618	5042	4791	5691
ENSG00000064651	SLC12A2	1077	1075	1763	2284
ENSG00000064652	SNX24	288	306	536	616
ENSG00000064666	CNN2	3206	3122	657	636
ENSG00000064687	ABCA7	880	903	1890	2118
ENSG00000064692	SNCAIP	1	0	3	2
ENSG00000064703	DDX20	1314	1404	1021	1083
ENSG00000064726	BTBD1	3924	3914	3283	4182
ENSG00000064763	FAR2	1405	1323	565	596
ENSG00000064787	BCAS1	21	16	5	3
ENSG00000064886	CHI3L2	14	10	12	17
ENSG00000064932	SBNO2	1259	1267	670	731
ENSG00000064933	PMS1	1120	1191	878	1078
ENSG00000064961	HMG20B	1391	1474	1851	2120
ENSG00000064989	CALCRL	2	0	3	0
ENSG00000064995	TAF11	2591	2685	1954	2236
ENSG00000064999	ANKS1A	1285	1192	1606	1730
ENSG00000065000	AP3D1	4494	4384	6092	6671
ENSG00000065029	ZNF76	916	955	1676	2108
ENSG00000065054	SLC9A3R2	635	625	239	275
ENSG00000065057	NTHL1	441	422	119	126
ENSG00000065060	UHRF1BP1	2985	2889	2413	2701
ENSG00000065135	GNAI3	4080	4148	5243	6265
ENSG00000065150	IPO5	9418	9345	5393	5727
ENSG00000065154	OAT	5876	6535	3594	4381
ENSG00000065183	WDR3	4195	4378	2096	2278
ENSG00000065243	PKN2	1158	1185	1316	1574
ENSG00000065268	WDR18	1404	1398	938	989
ENSG00000065308	TRAM2	3125	3160	3576	3902
ENSG00000065320	NTN1	233	220	108	141
ENSG00000065328	MCM10	3064	3157	2017	2159
ENSG00000065357	DGKA	164	190	109	140
ENSG00000065361	ERBB3	775	778	604	593
ENSG00000065413	ANKRD44	163	206	453	469
ENSG00000065427	KARS	9104	9285	4674	5014
ENSG00000065457	ADAT1	491	497	1062	1156
ENSG00000065485	PDIA5	716	731	471	534
ENSG00000065491	TBC1D22B	1323	1293	1481	1666
ENSG00000065518	NDUFB4	1911	1993	1642	1796
ENSG00000065526	SPEN	5394	5453	6130	6806
ENSG00000065534	MYLK	301	296	54	50
ENSG00000065548	ZC3H15	5309	5814	4141	4423
ENSG00000065559	MAP2K4	916	942	1309	1445
ENSG00000065600	TMEM206	605	617	377	459
ENSG00000065609	SNAP91	0	1	4	2
ENSG00000065613	SLK	2536	2635	2784	3164
ENSG00000065615	CYB5R4	1537	1675	1213	1459
ENSG00000065621	GSTO2	11	6	13	19
ENSG00000065665	SEC61A2	122	139	213	191
ENSG00000065675	PRKCQ	1135	1130	1042	1089
ENSG00000065717	TLE2	415	400	740	806
ENSG00000065802	ASB1	1871	1950	1458	1741
ENSG00000065809	FAM107B	150	138	221	245
ENSG00000065833	ME1	1006	986	485	562
ENSG00000065882	TBC1D1	2105	2040	2695	2802
ENSG00000065883	CDK13	1615	1703	2304	2500
ENSG00000065911	MTHFD2	8046	7328	2841	3288
ENSG00000065923	SLC9A7	60	70	161	169
ENSG00000065970	FOXJ2	715	703	809	931
ENSG00000065978	YBX1	36915	37141	23443	23855
ENSG00000065989	PDE4A	1182	1128	634	630
ENSG00000066027	PPP2R5A	2057	1974	2033	2250
ENSG00000066032	CTNNA2	20	20	11	17
ENSG00000066044	ELAVL1	5446	5296	4111	4629
ENSG00000066056	TIE1	9	20	23	28
ENSG00000066084	DIP2B	2555	2691	2900	3207
ENSG00000066117	SMARCD1	4409	4342	4938	5270
ENSG00000066135	KDM4A	1584	1514	2585	3032
ENSG00000066136	NFYC	1615	1653	1894	2141
ENSG00000066185	ZMYND12	0	1	0	1
ENSG00000066230	SLC9A3	0	1	0	2
ENSG00000066248	NGEF	0	2	2	5
ENSG00000066279	ASPM	3806	4014	5154	5593
ENSG00000066294	CD84	204	243	38	43
ENSG00000066322	ELOVL1	2440	2504	2887	3266
ENSG00000066336	SPI1	625	643	190	196
ENSG00000066379	ZNRD1	1414	1417	550	675
ENSG00000066382	MPPED2	0	2	3	2
ENSG00000066405	CLDN18	0	1	0	0
ENSG00000066422	ZBTB11	1994	2012	2240	2518
ENSG00000066427	ATXN3	455	424	433	481
ENSG00000066455	GOLGA5	690	763	965	972
ENSG00000066468	FGFR2	0	1	1	0
ENSG00000066557	LRRC40	1307	1261	725	910
ENSG00000066583	ISOC1	2283	2456	1612	1904
ENSG00000066629	EML1	5	12	24	13
ENSG00000066651	TRMT11	1020	1075	462	491
ENSG00000066654	THUMPD1	5203	5522	2426	2674
ENSG00000066697	MSANTD3	558	593	278	302
ENSG00000066735	KIF26A	1	1	1	0
ENSG00000066739	ATG2B	823	837	1061	1149
ENSG00000066777	ARFGEF1	2328	2366	2698	2832
ENSG00000066813	ACSM2B	1	1	1	0
ENSG00000066827	ZFAT	212	214	264	317
ENSG00000066855	MTFR1	996	1032	523	631
ENSG00000066923	STAG3	1968	2183	1714	1985
ENSG00000066926	FECH	2987	2949	3254	4029
ENSG00000066933	MYO9A	456	459	627	663
ENSG00000067048	DDX3Y	0	1	1	0
ENSG00000067057	PFKP	1608	1569	799	890
ENSG00000067064	IDI1	2980	3334	4216	4978
ENSG00000067066	SP100	819	877	633	686
ENSG00000067082	KLF6	898	869	4172	4471
ENSG00000067113	PLPP1	8	5	43	35
ENSG00000067141	NEO1	25	33	147	150
ENSG00000067167	TRAM1	3144	3211	3592	5021
ENSG00000067177	PHKA1	924	939	677	786
ENSG00000067182	TNFRSF1A	1312	1152	1515	1723
ENSG00000067191	CACNB1	86	97	74	70
ENSG00000067208	EVI5	679	717	795	966
ENSG00000067221	STOML1	346	335	359	450
ENSG00000067225	PKM	23784	23667	54875	61958
ENSG00000067248	DHX29	2238	2506	2623	2841
ENSG00000067334	DNTTIP2	3938	4394	2769	2769
ENSG00000067365	METTL22	468	530	406	466
ENSG00000067369	TP53BP1	1618	1616	2701	2861
ENSG00000067445	TRO	0	0	0	3
ENSG00000067533	RRP15	2165	2376	955	1224
ENSG00000067560	RHOA	9625	9722	8819	10332
ENSG00000067596	DHX8	2151	2125	2193	2530
ENSG00000067601	PMS2P4	33	44	37	52
ENSG00000067606	PRKCZ	164	146	164	145
ENSG00000067646	ZFY	0	1	2	0
ENSG00000067704	IARS2	9185	9208	5671	6334
ENSG00000067715	SYT1	63	78	99	116
ENSG00000067798	NAV3	5	11	4	4
ENSG00000067829	IDH3G	1489	1479	1233	1283
ENSG00000067836	ROGDI	128	152	424	429
ENSG00000067840	PDZD4	6	12	26	21
ENSG00000067900	ROCK1	2045	2103	2612	2805
ENSG00000067955	CBFB	5103	5315	5909	7736
ENSG00000067992	PDK3	16	15	21	25
ENSG00000068001	HYAL2	315	336	373	437
ENSG00000068024	HDAC4	456	470	488	472
ENSG00000068028	RASSF1	746	810	549	662
ENSG00000068078	FGFR3	622	608	403	470
ENSG00000068079	IFI35	188	178	277	303
ENSG00000068097	HEATR6	599	603	857	898
ENSG00000068120	COASY	3531	3444	1754	2159
ENSG00000068137	PLEKHH3	472	459	472	524
ENSG00000068305	MEF2A	1422	1483	1731	1981
ENSG00000068308	OTUD5	2082	2110	2448	2705
ENSG00000068323	TFE3	1065	1111	1519	1738
ENSG00000068354	TBC1D25	212	192	322	378
ENSG00000068366	ACSL4	1240	1212	909	1095
ENSG00000068383	INPP5A	332	321	370	356
ENSG00000068394	GPKOW	502	538	461	506
ENSG00000068400	GRIPAP1	992	1070	1287	1508
ENSG00000068438	FTSJ1	1080	1125	575	663
ENSG00000068489	PRR11	1506	1403	1496	1680
ENSG00000068615	REEP1	4	2	6	2
ENSG00000068650	ATP11A	816	875	1338	1481
ENSG00000068654	POLR1A	4569	4548	2568	2855
ENSG00000068697	LAPTM4A	1356	1352	1543	1755
ENSG00000068724	TTC7A	573	579	966	1052
ENSG00000068745	IP6K2	939	1059	1286	1379
ENSG00000068784	SRBD1	804	806	879	993
ENSG00000068796	KIF2A	6212	6204	5339	5823
ENSG00000068831	RASGRP2	322	345	47	56
ENSG00000068878	PSME4	5885	6051	6835	7360
ENSG00000068885	IFT80	273	274	332	444
ENSG00000068903	SIRT2	809	803	1188	1370
ENSG00000068912	ERLEC1	1394	1441	1374	1600
ENSG00000068971	PPP2R5B	207	203	467	586
ENSG00000068976	PYGM	14	17	37	48
ENSG00000068985	PAGE1	15	21	13	11
ENSG00000069011	PITX1	3015	3138	3251	3487
ENSG00000069018	TRPC7	1	0	0	0
ENSG00000069020	MAST4	958	920	701	739
ENSG00000069188	SDK2	1	1	3	2
ENSG00000069248	NUP133	4348	4330	3910	4496
ENSG00000069275	NUCKS1	21414	21817	22817	26277
ENSG00000069329	VPS35	5231	5334	6527	7054
ENSG00000069345	DNAJA2	2738	2952	2143	2456
ENSG00000069399	BCL3	35	55	254	281
ENSG00000069424	KCNAB2	129	163	641	739
ENSG00000069431	ABCC9	11	9	8	5
ENSG00000069482	GAL	1095	1092	58	48
ENSG00000069493	CLEC2D	124	133	178	195
ENSG00000069509	FUNDC1	602	689	422	446
ENSG00000069535	MAOB	0	0	5	3
ENSG00000069667	RORA	3	0	1	3
ENSG00000069696	DRD4	6	11	6	12
ENSG00000069702	TGFBR3	750	749	2349	2779
ENSG00000069812	HES2	2	5	4	5
ENSG00000069849	ATP1B3	4177	4293	5307	5760
ENSG00000069869	NEDD4	1291	1298	2261	2462
ENSG00000069943	PIGB	590	560	251	318
ENSG00000069956	MAPK6	3921	4080	3110	3539
ENSG00000069966	GNB5	31	37	65	83
ENSG00000069974	RAB27A	6504	6711	3088	3658
ENSG00000069998	CECR5	632	644	236	274
ENSG00000070010	UFD1L	8982	9310	9256	10060
ENSG00000070018	LRP6	1080	1103	1402	1549
ENSG00000070019	GUCY2C	0	1	0	1
ENSG00000070047	PHRF1	1858	1884	1910	2133
ENSG00000070061	IKBKAP	3142	3206	2629	3041
ENSG00000070081	NUCB2	1813	1895	2836	2837
ENSG00000070087	PFN2	15	9	18	20
ENSG00000070159	PTPN3	18	19	14	12
ENSG00000070182	SPTB	3951	3840	2275	2482
ENSG00000070190	DAPP1	84	122	2	3
ENSG00000070214	SLC44A1	1326	1342	3720	4227
ENSG00000070269	TMEM260	229	259	313	375
ENSG00000070366	SMG6	890	870	1348	1492
ENSG00000070367	EXOC5	2167	2179	2362	2924
ENSG00000070371	CLTCL1	678	659	1094	1352
ENSG00000070388	FGF22	11	10	41	50
ENSG00000070404	FSTL3	95	118	103	74
ENSG00000070413	DGCR2	5875	5765	9013	10168
ENSG00000070423	RNF126	1695	1824	1190	1248
ENSG00000070444	MNT	707	649	605	673
ENSG00000070476	ZXDC	359	374	748	927
ENSG00000070495	JMJD6	1128	1302	914	993
ENSG00000070501	POLB	1145	1175	815	865
ENSG00000070526	ST6GALNAC1	2336	2321	599	612
ENSG00000070540	WIPI1	139	113	204	205
ENSG00000070601	FRMPD1	3	4	2	2
ENSG00000070610	GBA2	1412	1450	1749	2051
ENSG00000070614	NDST1	3099	2894	2278	2641
ENSG00000070669	ASNS	6558	5773	4386	4905
ENSG00000070718	AP3M2	1404	1578	1331	1419
ENSG00000070729	CNGB1	1	0	0	0
ENSG00000070731	ST6GALNAC2	0	1	0	0
ENSG00000070756	PABPC1	57590	57122	51296	52467
ENSG00000070759	TESK2	73	53	148	157
ENSG00000070761	CFAP20	1319	1345	1106	1112
ENSG00000070770	CSNK2A2	5015	4762	4137	4426
ENSG00000070778	PTPN21	140	159	291	297
ENSG00000070785	EIF2B3	3355	3656	2266	2394
ENSG00000070808	CAMK2A	3	3	2	2
ENSG00000070814	TCOF1	7488	7617	3489	3849
ENSG00000070831	CDC42	8443	9104	9311	10828
ENSG00000070882	OSBPL3	1979	2146	3081	3485
ENSG00000070886	EPHA8	1	0	0	0
ENSG00000070915	SLC12A3	0	0	2	0
ENSG00000070950	RAD18	1665	1767	911	1071
ENSG00000070961	ATP2B1	1873	2045	3661	4086
ENSG00000070985	TRPM5	0	1	0	1
ENSG00000071051	NCK2	123	118	70	68
ENSG00000071054	MAP4K4	4681	4640	5673	6182
ENSG00000071073	MGAT4A	20	41	47	64
ENSG00000071082	RPL31	15123	16325	11194	13461
ENSG00000071127	WDR1	7805	7835	7754	8644
ENSG00000071189	SNX13	1024	1151	744	848
ENSG00000071205	ARHGAP10	175	204	89	79
ENSG00000071242	RPS6KA2	2	1	5	6
ENSG00000071243	ING3	1192	1247	1243	1428
ENSG00000071246	VASH1	47	43	305	354
ENSG00000071282	LMCD1	13	11	21	26
ENSG00000071462	WBSCR22	3745	3901	2377	2686
ENSG00000071537	SEL1L	1492	1572	1900	2189
ENSG00000071539	TRIP13	2769	2990	1742	1899
ENSG00000071553	ATP6AP1	2711	2681	3317	3693
ENSG00000071564	TCF3	5218	5239	2580	2613
ENSG00000071575	TRIB2	7567	7932	6952	7721
ENSG00000071626	DAZAP1	7891	8211	4554	4919
ENSG00000071655	MBD3	1668	1627	2231	2677
ENSG00000071794	HLTF	2008	2114	1564	1719
ENSG00000071859	FAM50A	1814	1945	3005	3531
ENSG00000071889	FAM3A	1292	1297	1279	1538
ENSG00000071894	CPSF1	4518	4531	4371	4891
ENSG00000071909	MYO3B	1494	1504	155	178
ENSG00000071967	CYBRD1	554	588	361	394
ENSG00000071991	CDH19	17	21	60	73
ENSG00000071994	PDCD2	4083	4334	2774	2940
ENSG00000072041	SLC6A15	22	19	0	1
ENSG00000072042	RDH11	1954	1997	1213	1290
ENSG00000072062	PRKACA	2523	2482	5993	6394
ENSG00000072071	ADGRL1	1707	1623	564	611
ENSG00000072080	SPP2	6	10	5	6
ENSG00000072110	ACTN1	3390	3217	2869	3372
ENSG00000072121	ZFYVE26	666	674	697	757
ENSG00000072133	RPS6KA6	3	1	1	3
ENSG00000072134	EPN2	441	470	467	577
ENSG00000072135	PTPN18	1303	1300	1184	1272
ENSG00000072163	LIMS2	0	0	0	1
ENSG00000072182	ASIC4	925	1077	1483	1790
ENSG00000072195	SPEG	269	313	595	644
ENSG00000072201	LNX1	174	141	90	127
ENSG00000072210	ALDH3A2	35	28	230	239
ENSG00000072274	TFRC	26669	27726	13447	15332
ENSG00000072310	SREBF1	2847	2869	2544	2669
ENSG00000072364	AFF4	1984	1970	3698	4335
ENSG00000072401	UBE2D1	507	629	472	722
ENSG00000072415	MPP5	734	764	955	1116
ENSG00000072422	RHOBTB1	540	546	232	250
ENSG00000072501	SMC1A	10209	10339	10679	12330
ENSG00000072506	HSD17B10	2071	2005	1297	1407
ENSG00000072518	MARK2	1640	1680	2042	2123
ENSG00000072571	HMMR	3696	3888	3329	3671
ENSG00000072609	CHFR	1545	1568	2079	2283
ENSG00000072657	TRHDE	1	0	0	1
ENSG00000072682	P4HA2	553	521	876	909
ENSG00000072694	FCGR2B	3	13	11	7
ENSG00000072736	NFATC3	3701	3900	4473	4906
ENSG00000072756	TRNT1	1150	1240	745	807
ENSG00000072778	ACADVL	4512	5017	8030	8816
ENSG00000072786	STK10	544	482	614	702
ENSG00000072803	FBXW11	1380	1350	1423	1541
ENSG00000072818	ACAP1	20	14	3	0
ENSG00000072840	EVC	20	28	58	74
ENSG00000072849	DERL2	612	626	634	775
ENSG00000072858	SIDT1	2	1	1	2
ENSG00000072864	NDE1	816	846	1120	1172
ENSG00000072952	MRVI1	24	35	11	23
ENSG00000072954	TMEM38A	29	25	9	21
ENSG00000072958	AP1M1	1958	1891	2242	2653
